id;date;text;hashtags;user_name;user_location;user_description;user_created;user_followers;user_friends;user_favourites;user_verified;source;retweets;favorites;is_retweet
1,34884E+18;12/01/2021 03:49;Eforia #vaksin menuju Herd Immunity dengan berpikir kritis dan jernih - perjalanan panjang COVID-19 tidak segera be… https://t.co/K7yF6RwqoR;['vaksin'];Arnold Mamesah MA;Jakarta;Infrastructures Economics :;;;;;;;;;
Foresight & Scenario with Cognitive Intelligence;;;;;;;;;;;;;;;
Data driven - let data talk & track;;;;;;;;;;;;;;;
"Mathematician independent analysis""";27/03/2009 02:20;509;590;929;FALSE;Twitter Web App;0;2;FALSE;;;;;;
1,34884E+18;12/01/2021 03:51;BPOM Terbitkan EUA, IDI: Hentikan Polemik Soal Vaksin Sinovac;;;;;;;;;;;;;
https://t.co/DE3lrxyOTz ;;;;;;;;;;;;;;;
"#BPOM #EUA #vaksin #COVID19""";['BPOM', 'EUA', 'vaksin', 'COVID19'];PMJNEWS;;Official akun @pmjnews;;;;;;;;;;;
Menangkal HOAX; Menyampaikan Fakta Akurat;" dan Terpercaya.""";04/12/2018 05:12;146;637;43;FALSE;Twitter Web App;0;0;FALSE;;;;
1,34884E+18;12/01/2021 03:55;Daftar Efikasi Vaksin Covid-19, Sinovac Ungguli AstraZeneca Dosis Normal #Vaksin #Epidemiologi #TenagaKesehatan… https://t.co/AowXma3ysV;['Vaksin', 'Epidemiologi', 'TenagaKesehatan'];BaBe - Baca Berita;Indonesia;Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!;;;;;;;;;
"Download Aplikasinya disini https://t.co/XCH2Gleboa""";23/01/2014 08:06;5128;48;95;FALSE;BaBe ;0;0;FALSE;;;;;;
1,34884E+18;12/01/2021 03:59;Pendapat Prof. Dr. dr. Cissy, Guru Besar, dst.;;;;;;;;;;;;;
Tegaskan Vaksin Covid 19 aman digunakan.;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
#vaksin;;;;;;;;;;;;;;;
"#COVID19… https://t.co/1XfiLryDPh""";['vaksin', 'COVID19'];Prokom Kukar;Kutai Kartanegara, Kaltim;Bagian PROTOKOL DAN KOMUNIKASI PIMPINAN Setkab Kukar, Memberikan Informasi Perangkat Daerah, Pelayanan Publik, Investasi dan Seputar Pariwisata Daerah.;21/06/2012 04:19;3285;411;1363;FALSE;Twitter for Android;0;0;FALSE;1,35E+33;
1,34884E+18;12/01/2021 04:02;Peringatan WHO: Varian Baru COVID-19 Jepang Dapat Tingkatkan Persoalan #RawatInap #Vaksin #WHO #CDC… https://t.co/oK4LImHzEb;['RawatInap', 'Vaksin', 'WHO', 'CDC'];BaBe - Baca Berita;Indonesia;Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!;;;;;;;;;
"Download Aplikasinya disini https://t.co/XCH2Gleboa""";23/01/2014 08:06;5128;48;95;FALSE;BaBe ;0;0;FALSE;;;;;;
1,34884E+18;12/01/2021 04:06;DKP2KB : Setelah Divaksin Dilarang Langsung Pulang https://t.co/0FmhIff4gN #dkp2kb #Vaksin #nakes #kesehatan #Covid_19;['dkp2kb', 'Vaksin', 'nakes', 'kesehatan', 'Covid_19'];ᵇᵉC̶h̶r̶i̶s̶t̶t̶p̶s̶;;• BROADCASTER 🎧📻;;;;;;;;;
;;;;;;;;;;;;;;;
• @BTS_twt ;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
• #V ;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
• #jhope;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"💍 : @jjodie06""";14/04/2019 06:08;73;184;39075;FALSE;Twitter Web App;0;0;FALSE;;;;;;
1,34885E+18;12/01/2021 04:20;HALAL sudah, BPOM sudah, entaskan polemik, saatnya vaksinasi untuk herd immunity #VaksinHalal #Vaksin https://t.co/OGmMX9lxoU;['VaksinHalal', 'Vaksin'];InfoImunisasi;Bandung, Indonesia;Akun Informasi Terlengkap mengenai Imunisasi & Seputar Kesehatan | Imunisasi.info@gmail.com | IG: @infoimunisasicom | Facebook Fanpage: @InfoImunisasi;02/05/2011 04:27;47120;1205;101;FALSE;Twitter for Android;0;1;FALSE
1,34885E+18;12/01/2021 04:20;Alhamdulillah fatwa halal vaksin sinovac oleh MUI sudah final, setelah otoritas BPOM @BPOM_RI  menyatakan vaksin in… https://t.co/UDmteBMJT6;;Majelis Ulama Indonesia;Jalan Proklmasi No 51, Menteng;Wadah Ulama, Zuama, dan Cendekiawan Islam di Indonesia. ;;;;;;;;;
;;;;;;;;;;;;;;;
"Ig: MuiPusat""";13/10/2017 23:53;7156;14;72;FALSE;Twitter Web App;40;58;FALSE;;;;;;
1,34885E+18;12/01/2021 04:45;Kabupaten #Purbalingga mendapatkan jatah 1.326 #vaksin Covid-19 untuk tahap pertama. Namun jumlah tersebut masih da… https://t.co/SUAZ5uCFGZ;['Purbalingga', 'vaksin'];suarabanyumas;Jln Hoopan No 7 Purwokerto;Official account Suara Banyumas - ;;;;;;;;;
Pengandele Wong Penginyongan;;;;;;;;;;;;;;;
"https://t.co/ifeSQDAezp""";02/09/2019 08:28;360;12;1;FALSE;Twitter Web App;0;0;FALSE;;;;;;
1,34885E+18;12/01/2021 04:46;AYO MAIN LAGI;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
@gundamfc ;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"#football #sepakbola #soccer #psbb #covid #corona #viral #senayan #vaksin #ayomainlagi… https://t.co/VBT936ndfz""";['football', 'sepakbola', 'soccer', 'psbb', 'covid', 'corona', 'viral', 'senayan', 'vaksin', 'ayomainlagi'];anggra bratama MST;;POLRI , Lido 26 , WSW47 wira satria wicaksana , football player, @kayra15aqila dad;22/01/2010 13:28;165;126;33;FALSE;Instagram;0;0;FALSE;;
1,34885E+18;12/01/2021 04:48;Mari kita dukung program vaksinasi Covid-19 agar indonesia terbebas dari pandemi.;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
#vaksin;;;;;;;;;;;;;;;
#indonesiamaju;;;;;;;;;;;;;;;
"#jokowi https://t.co/YzqTYq28uU""";['vaksin', 'indonesiamaju', 'jokowi'];Arsika;;Follow Auto Folbek;06/06/2020 17:54;1262;1279;5284;FALSE;Twitter for Android;1;5;FALSE;;
1,34885E+18;12/01/2021 04:50;Info boker pagi ini ditemani kopi hitam buatan que dan berita wajib vaksin yang membuat hasrat boker ku menghilang #vaksin;['vaksin'];darksideoftintin;;human;02/06/2019 01:48;2;30;5;FALSE;Twitter for iPhone;0;0;FALSE
1,34886E+18;12/01/2021 04:54;Sanksi pidana bagi penolak vaksin.;;;;;;;;;;;;;
.;;;;;;;;;;;;;;;
Grafis: @CandraSuciawan ;;;;;;;;;;;;;;;
.;;;;;;;;;;;;;;;
"#puskapikcom #puskapikinfografis #vaksin #covid19… https://t.co/AARjZtOcr0""";['puskapikcom', 'puskapikinfografis', 'vaksin', 'covid19'];Puskapik.com;Indonesia;Official Twitter of Puskapikcom;;;;;;;;;;;
Web Berita | Jurnalis Progresif;;;;;;;;;;;;;;;
Punya Info? Kirim ke WA 08224-1991-010;;;;;;;;;;;;;;;
"Iklan & Media Partner ke WA 0821-1141-484""";04/02/2020 02:48;96;10;12;FALSE;Twitter Web App;0;0;FALSE;;;;;;
1,34886E+18;12/01/2021 05:00;Pandangan dan sikap Muhammadiyah terkait Vaksinasi ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
@Abe_Mukti ;;;;;;;;;;;;;;;
#Muhammadiyah;;;;;;;;;;;;;;;
#TvMuhammadiya;;;;;;;;;;;;;;;
#Vaksinasi;;;;;;;;;;;;;;;
"#Sinovac… https://t.co/QlawezjRZZ""";['Muhammadiyah', 'TvMuhammadiya', 'Vaksinasi', 'Sinovac'];TVMu;Jakarta Capital Region;Televisi Muhammadiyah, TV Muslim terbesar di Indonesia, menyajikan informasi cerdas & mencerahkan. Telp: (021) 31928016, Email: info@tvmu.tv;29/09/2013 01:08;32814;90;488;TRUE;Twitter Web App;7;33;FALSE;;
1,34886E+18;12/01/2021 05:01;Gubernur Banten Ungkap Alasan Serang dan Tangsel Dapat Jatah Vaksin Pertama #Vaksin #tangsel #KabupatenTangerang… https://t.co/jazfTP6KkA;['Vaksin', 'tangsel', 'KabupatenTangerang'];BaBe - Baca Berita;Indonesia;Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!;;;;;;;;;
"Download Aplikasinya disini https://t.co/XCH2Gleboa""";23/01/2014 08:06;5128;48;95;FALSE;BaBe ;0;0;FALSE;;;;;;
1,34886E+18;12/01/2021 05:11;Kapolres Kampar: Saya Siap Disuntik Vaksin. - #RiauPos  #Kapolres #Suntik #Vaksin #Pertama #Kampar https://t.co/3oJzswjTTo;['RiauPos', 'Kapolres', 'Suntik', 'Vaksin', 'Pertama', 'Kampar'];#RiauPos3Dekade;Pekanbaru;"Akun Resmi RIAU POS ""Inovasi & Kolaborasi""";;;;;;;;;
IG: @riaupos.co ;;;;;;;;;;;;;;;
Website: Riaupos.coTwitter: @riaupos;;;;;;;;;;;;;;;
Youtube: Riau Pos;;;;;;;;;;;;;;;
Tiktok: riaupos;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"CP: 0811 7544 429""";01/09/2009 03:55;30159;278;116;FALSE;Twitter Web App;0;1;FALSE;;;;;;
1,34886E+18;12/01/2021 05:11;Program Vaksinasi Covid 19 Di Mulai 14 January;;;;;;;;;;;;;
https://t.co/DJFSbbBqEv;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"#musemedia #musemediaid #mymuse #vaksinasi… https://t.co/Gs7WAsdDex""";['musemedia', 'musemediaid', 'mymuse', 'vaksinasi'];musemedia.id;;Focuses on the latest news around our community based in Indonesia 🇮🇩;12/11/2020 07:11;6;0;0;FALSE;Twitter Web App;0;0;FALSE;;
1,34886E+18;12/01/2021 05:12;Sebegini Denda untuk Warga Bekasi Penolak Vaksinasi Covid-19, Lumayan #Vaksin #Vaksinasi #dprd #Virus #Wabah… https://t.co/iJte2J1J6y;['Vaksin', 'Vaksinasi', 'dprd', 'Virus', 'Wabah'];BaBe - Baca Berita;Indonesia;Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!;;;;;;;;;
"Download Aplikasinya disini https://t.co/XCH2Gleboa""";23/01/2014 08:06;5128;48;95;FALSE;BaBe ;0;0;FALSE;;;;;;
1,34886E+18;12/01/2021 05:18;CATAT! LAYANAN PUSKESWAN GRATIS KECUALI VAKSINASI;;;;;;;;;;;;;
&gt;;;;;;;;;;;;;;;
https://t.co/nonag55wLi;;;;;;;;;;;;;;;
.;;;;;;;;;;;;;;;
.;;;;;;;;;;;;;;;
"#layanan #puskeswan #gratis… https://t.co/DW3UBJO0D7""";['layanan', 'puskeswan', 'gratis'];BBS TV Official;Jakarta;Official Twitter Account of BBS TV;;;;;;;;;;;
;;;;;;;;;;;;;;;
YouTube Channel : BBS TV Official;;;;;;;;;;;;;;;
Instagram : @bbstv_official;;;;;;;;;;;;;;;
"Facebook : BBS TV ID""";15/01/2017 03:49;80;40;44;FALSE;Twitter Web App;0;0;FALSE;;;;;;
1,34887E+18;12/01/2021 05:40;#SobatHalalMUI, syarat pemberian EUA adlh vaksin hrs memiliki data uji klinik 1 dan 2 scr lengkap, serta data inter… https://t.co/f2eMWjrXcW;['SobatHalalMUI'];Halal Indonesia #LPPOMMUISiap;indonesia;Official Twitter by LPPOM MUI;;;;;;;;;
"corporatesecretary@halalmui.org""";27/01/2010 05:42;12087;129;827;FALSE;Hootsuite Inc.;0;0;FALSE;;;;;;
1,34887E+18;12/01/2021 05:42;Ridwan Kamil Ceritakan Efek 2 Kali Disuntik Vaksin Covid-19: Pegal dan Linu 1 Jam, Ngantuk... #RidwanKamil… https://t.co/y6P7nt5JcP;['RidwanKamil'];BaBe - Baca Berita;Indonesia;Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!;;;;;;;;;
"Download Aplikasinya disini https://t.co/XCH2Gleboa""";23/01/2014 08:06;5128;48;95;FALSE;BaBe ;0;0;FALSE;;;;;;
1,34887E+18;12/01/2021 05:46;Tips Mencegah penyakit tipus dan layanan VACCINE CENTER @rspkusolo ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"#vaksin #salmonellatyphy #pkusolo #vaksinsolo… https://t.co/nhBcGiVSiK""";['vaksin', 'salmonellatyphy', 'pkusolo', 'vaksinsolo'];RUMAH SAKIT PKU SOLO;Surakarta;Official RS. Umum PKU Muhammadiyah Surakarta ;;;;;;;;;;;
★ Terakreditasi International KARS.;;;;;;;;;;;;;;;
🏢 Jl.Ronggowarsito No.130 Solo;;;;;;;;;;;;;;;
"☎ 0271-714578""";27/03/2013 04:26;751;71;23;FALSE;Twitter for iPhone;0;0;FALSE;;;;;;
1,34887E+18;12/01/2021 06:09;Heran kenapa masih pakai Sinovac, lebih mahal iya, akurasi rendah iya, uji yang belum selesai iya, perushaan pembua… https://t.co/mwzcrALp2m;;llllll;United States;;27/05/2010 13:36;258;309;99;FALSE;Twitter for iPhone;0;1;FALSE
1,34887E+18;12/01/2021 06:10;Perjalanan Vaksin Sinovac;;;;;;;;;;;;;
Menuju Halal dan Tayib;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
#vaksin #sinovac #halal #muiorid #muipusat @BPOM_RI;;;;;;;;;;;;;;;
"@biofarmaID… https://t.co/0vyOw33sPG""";['vaksin', 'sinovac', 'halal', 'muiorid', 'muipusat'];Majelis Ulama Indonesia;Jalan Proklmasi No 51, Menteng;Wadah Ulama, Zuama, dan Cendekiawan Islam di Indonesia. ;;;;;;;;;;;
;;;;;;;;;;;;;;;
"Ig: MuiPusat""";13/10/2017 23:53;7156;14;72;FALSE;Twitter for Android;5;5;FALSE;;;;;;
1,34888E+18;12/01/2021 06:19;udahlah, ayok berubah dan bergerak;;;;;;;;;;;;;
umur kita takkan panjang;;;;;;;;;;;;;;;
hidup kita sudah ditentukan;;;;;;;;;;;;;;;
"mau sampai kapan kayak gini… https://t.co/iN4vsjE75t""";;yugo notobandino;;;18/10/2020 12:18;1;302;0;FALSE;Twitter for iPad;0;0;FALSE;;
1,34888E+18;12/01/2021 06:23;Kok #TolakDivaksinSinovac sih ??;;;;;;;;;;;;;
Padahal baru datang 15jt Dosis Bahan baku lo hari ini 😅.;;;;;;;;;;;;;;;
"Kasian Pemerintah buang-b… https://t.co/3oKqM2WGFN""";['TolakDivaksinSinovac'];Galang.Kun 🇮🇩;;♏.;;;;;;;;;;;
🇮🇩 x 🎌.;;;;;;;;;;;;;;;
👉 Pecandu ANIME 😄.;;;;;;;;;;;;;;;
👉 MLBB Player 🎮.;;;;;;;;;;;;;;;
"👉 Fans of @ChelseaFC ⚽ & @valeyellow46.""";22/01/2010 09:17;127;46;865;FALSE;Twitter for Android;0;0;FALSE;;;;;;
1,34888E+18;12/01/2021 06:24;26 Ribu Pejabat, Tokoh dan Tenaga Kesehatan Sumut akan Divaksin Januari, Begini Teknisnya;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"sumber:… https://t.co/J9VxWjQiKm""";;Pemprov Sumut;Kota Medan, Sumatera Utara;Official Pemerintah Provinsi Sumatera Utara 📷📹 ;;;;;;;;;;;
Dikelola Oleh Dinas Kominfo Provinsi Sumatera Utara 📰🗞 📱💻;;;;;;;;;;;;;;;
📧sekretariat@sumutprov.go.id;;;;;;;;;;;;;;;
"#SumutBermartabat""";15/10/2015 03:19;4678;33;71;FALSE;Twitter for Android;0;0;FALSE;;;;;;
1,34888E+18;12/01/2021 06:25;26 Ribu Pejabat, Tokoh dan Tenaga Kesehatan Sumut akan Divaksin Januari, Begini Teknisnya;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"sumber:… https://t.co/kAY9SLOSjT""";;COVID-19 SUMUT;Sumatera Utara, Indonesia;Informasi Resmi @Pemprovsu terkait Pandemi Covid-19;;;;;;;;;;;
"Powered by @diskominfosumut""";20/03/2020 11:32;230;2;4;FALSE;Twitter for Android;0;0;FALSE;;;;;;
1,34888E+18;12/01/2021 06:28;Masih bingung perihal vaksin? Swipe left!;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"#HumasSetdaPati #PatiLawanCorona #Vaksinasi #VaksinCovid19… https://t.co/vH4eFG2y3m""";['HumasSetdaPati', 'PatiLawanCorona', 'Vaksinasi', 'VaksinCovid19'];Prokompim Pati;Pati, Indonesia;Bagian Protokol dan Komunikasi Pimpinan (Prokompim) Setda Kabupaten Pati;13/08/2015 12:25;1150;110;379;FALSE;Instagram;0;0;FALSE;;
1,34888E+18;12/01/2021 06:30;Alhamdulillah fatwa halal vaksin sinovac oleh MUI sudah final, setelah otoritas BPOM @BPOM_RI  menyatakan vaksin in… https://t.co/lVMGBtaCgp;;Majelis Ulama Indonesia Jawa Timur (MUI JATIM);Kota Surabaya, Jawa Timur;Akun Resmi MUI Jatim • Rumah Besar Ulama Zu'ama dan Cendekiawan Muslim • Menyebarkan Islam Wasathiyah •;24/12/2020 14:11;47;2;27;FALSE;Instagram;0;1;FALSE
1,34888E+18;12/01/2021 06:31;Sebanyak 15 juta dosis vaksin baru saja tiba di Bandara Soekarno-Hatta, Jakarta. #vaksinasi;['vaksinasi'];IraSoenjotoKaminsky;;Cucu bungsu Bambang Soenjoto dan Klara Havel-Kaminsky, pelajar Indonesia di Cekoslowakia tahun 1961. Kini menetap di Jakarta/Cirebon dan pembela Merah Putih.;25/04/2013 07:24;3798;152;2955;FALSE;Twitter for Android;0;0;FALSE
1,34888E+18;12/01/2021 06:44;Nih denger #TolakDivaksinSinovac #Vaksin #COVID19 https://t.co/px1Twhb3aL;['TolakDivaksinSinovac', 'Vaksin', 'COVID19'];arisartawan;Bali, Indonesia;@chelseafc @baliutd;25/02/2010 09:26;318;325;136;FALSE;Twitter for iPhone;1;3;FALSE
1,34888E+18;12/01/2021 06:48;15 Juta Dosis Bulk Vaksin Sinovac Tiba di Indonesia #Vaksin #BioFarma #Soetta #Vaksinasi https://t.co/k6YYlt3gTH https://t.co/CrIYILAHb4;['Vaksin', 'BioFarma', 'Soetta', 'Vaksinasi'];BaBe - Baca Berita;Indonesia;Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!;;;;;;;;;
"Download Aplikasinya disini https://t.co/XCH2Gleboa""";23/01/2014 08:06;5128;48;95;FALSE;BaBe ;0;0;FALSE;;;;;;
1,34888E+18;12/01/2021 06:49;Kader Golkar Siap di Vaksin! ;;;;;;;;;;;;;
Rakyat Sehat Indonesia Maju;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
@airlangga_hrt;;;;;;;;;;;;;;;
"Ketua Umum DPP Partai Golkar… https://t.co/cXPadr3ozL""";;KabarGolkar;DKI Jakarta;Kabar terkini segala hal tentang Partai Golkar.;;;;;;;;;;;
#KabarGolkar #SuaraRakyatSuaraGolkar #GolkarMenang ;;;;;;;;;;;;;;;
#GolkarBersih;;;;;;;;;;;;;;;
#GolkarBangkit;;;;;;;;;;;;;;;
#GolkarMaju;;;;;;;;;;;;;;;
"#GolkarUpdate""";27/03/2020 04:50;631;195;672;FALSE;Twitter for Android;1;3;FALSE;;;;;;
1,34889E+18;12/01/2021 06:51;Mengapa kok uji klinis di Indonesia kok cuma 65,3% dibanding Brazil 78% dan di Turki bisa 90an% ?;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Ada banyak faktor;;;;;;;;;;;;;;;
"#Sinovac #Vaksin""";['Sinovac', 'Vaksin'];Matchawika;Jawa Timur, Indonesia;Call me Bang Sat | 🇲🇨🇹🇼;17/11/2010 04:03;357;679;20887;FALSE;Twitter for Android;1;2;FALSE;;
1,34889E+18;12/01/2021 06:55;Istana: Jokowi Divaksin Corona Rabu Pagi #Vaksinasi #DepKes #Vaksin https://t.co/pz33P9GhuD https://t.co/2raxhaFmaS;['Vaksinasi', 'DepKes', 'Vaksin'];BaBe - Baca Berita;Indonesia;Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!;;;;;;;;;
"Download Aplikasinya disini https://t.co/XCH2Gleboa""";23/01/2014 08:06;5128;48;95;FALSE;BaBe ;0;0;FALSE;;;;;;
1,34889E+18;12/01/2021 06:59;masih suka menghayal;;;;;;;;;;;;;
sadarlah;;;;;;;;;;;;;;;
khayalanmu tak terwujud jika kau terus duduk;;;;;;;;;;;;;;;
yang kau cari takkan dapat;;;;;;;;;;;;;;;
"yang kau anga… https://t.co/58hbkPiQwu""";;yugo notobandino;;;18/10/2020 12:18;1;302;0;FALSE;Twitter for iPad;0;0;FALSE;;
1,34889E+18;12/01/2021 07:05;MUI Banten: Sebelum Masyarakat, Kepala Daerah Wajib Disuntik Vaksin Terlebih Dulu - https://t.co/d6vhyP6enD… https://t.co/K6KPEyoP70;;Republik Merdeka Banten;;Mengabarkan informasi terkini, faktual, kritis dan anti hoax.;26/11/2014 23:54;865;115;144;FALSE;Twitter Web App;2;4;FALSE
1,34889E+18;12/01/2021 07:16;Menkes: Bahan Baku untuk Produksi 15 Juta Vaksin COVID-19 Datang Hari Ini #Vaksin #VaksinCorona #VaccineStrategy https://t.co/6blW8gqiRF;['Vaksin', 'VaksinCorona', 'VaccineStrategy'];inno kribow;Jakarta;Journalist, writers | traveller | @kribotrip | coffee lover | My Life, My choices, My mistakes, and My lessons is not your business.;28/02/2010 19:01;1165;1236;72;FALSE;Twitter Web App;0;0;FALSE
1,34889E+18;12/01/2021 07:24;China Manfaatkan Sertifikat Halal MUI untuk Memasarkan Vaksin Sinovac ke Negara-Negara Islam #Vaksin #mui #Litbang… https://t.co/mpmQ5HjbtO;['Vaksin', 'mui', 'Litbang'];BaBe - Baca Berita;Indonesia;Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!;;;;;;;;;
"Download Aplikasinya disini https://t.co/XCH2Gleboa""";23/01/2014 08:06;5128;48;95;FALSE;BaBe ;0;0;FALSE;;;;;;
1,34889E+18;12/01/2021 07:27;UU Kesehatan RI No. 36 Tahun 2009;;;;;;;;;;;;;
Pasal 5;" Poin (3). Setiap orang berhak secara mandiri dan bertanggung jawab menen… https://t.co/iUNEV74Zok""";;LBH AMIN;DKI Jakarta, Indonesia;Lembaga Bantuan Hukum Advokasi Masyarakat Indonesia | Organisasi Nirlaba | Layanan Hukum | Pengacara | Konsultasi: 0881024929316;17/05/2020 05:26;1335;1328;256;FALSE;Twitter for Android;0;2;FALSE;
1,34889E+18;12/01/2021 07:29;Mengapa Suntik Vaksin Corona Harus Dua Kali? Ini Penjelasan Medisnya;;;;;;;;;;;;;
#Kudus #Vaksinasi #VaksinSinovac;;;;;;;;;;;;;;;
"@murianewscom https://t.co/ISbWiSDqAN""";['Kudus', 'Vaksinasi', 'VaksinSinovac'];MURIANEWS;Kudus, CJ, Indonesia;It's local news portal |;;;;;;;;;;;
"Official Twitter account of MURIANEWS | Telp./Fax: (0291) 424-8700 | Email: red.murianews@gmail.com""";02/12/2012 13:25;5376;388;2743;FALSE;Twitter Web App;0;0;FALSE;;;;;;
1,3489E+18;12/01/2021 07:30;Vaksin juga ada yang dalam bentuk curah loh;;;;;;;;;;;;;
#VaksinSinovac #vaksin #VaksinLolosUjiKlinis ;;;;;;;;;;;;;;;
"https://t.co/TYoTAYj1gL""";['VaksinSinovac', 'vaksin', 'VaksinLolosUjiKlinis'];Trenasia;Jakarta;Akun Instagram resmi https://t.co/R3rllgBjas I Pro Bisnis, Pro Inovasi, fleksibel dan bisa dipertanggungjawabkan;;;;;;;;;;;
;;;;;;;;;;;;;;;
De'JURAGAN👇🏻;;;;;;;;;;;;;;;
"https://t.co/pcI2ZidHOC""";19/05/2020 03:14;65;4;0;FALSE;Twitter Web App;0;0;FALSE;;;;;;
1,3489E+18;12/01/2021 07:30;Presiden Jokowi Suntik Vaksin Covid-19 Besok Pagi, Disiarkan Secara Live;;;;;;;;;;;;;
https://t.co/c1PwfUTW3y ;;;;;;;;;;;;;;;
"#jokowi #presiden #vaksinasi #covid19""";['jokowi', 'presiden', 'vaksinasi', 'covid19'];PMJNEWS;;Official akun @pmjnews;;;;;;;;;;;
Menangkal HOAX; Menyampaikan Fakta Akurat;" dan Terpercaya.""";04/12/2018 05:12;146;637;43;FALSE;Twitter Web App;0;0;FALSE;;;;
1,3489E+18;12/01/2021 07:33;Menkes: Kelompok Lansia Akan Divaksin Periode Maret-April;;;;;;;;;;;;;
https://t.co/aUpMXWY8NQ ;;;;;;;;;;;;;;;
"#menkes #lansia #vaksin #covid19""";['menkes', 'lansia', 'vaksin', 'covid19'];PMJNEWS;;Official akun @pmjnews;;;;;;;;;;;
Menangkal HOAX; Menyampaikan Fakta Akurat;" dan Terpercaya.""";04/12/2018 05:12;146;637;43;FALSE;Twitter Web App;0;0;FALSE;;;;
1,3489E+18;12/01/2021 07:34;Abis baca2 tentang thread2 #Vaksin #Sinovac, dr efikasi dan efeknya, kayaknya hasilnya sama aja divaksin sama g div… https://t.co/RghqcoRwtL;['Vaksin', 'Sinovac'];amed احمد هلابي ❁;;a Man who loves GREEN colour.. a blue blacked blood Man #ForzaInter.. And #LeedsUnited lover.. ;;;;;;;;;
;;;;;;;;;;;;;;;
"a die hard against LGBT ✊""";02/02/2010 17:12;216;203;5839;FALSE;Twitter Web App;0;0;FALSE;;;;;;
1,3489E+18;12/01/2021 07:38;Dua hari jelang #vaksin, keinget jaman sekolah lari saat mau disuntik. Tpi kalau sekarang mgkin lari karena takut efek samping. Aasudahlah;['vaksin'];Ainruk;;Jurnalis,;10/01/2021 14:50;0;0;0;FALSE;Twitter for Android;0;0;FALSE
1,3489E+18;12/01/2021 07:40;26 Ribu Pejabat, Tokoh dan Tenaga Kesehatan Sumut akan Divaksin Januari, Begini Teknisnya;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"sumber:… https://t.co/UHS8ec0Ie9""";;DINAS KOMINFO SUMUT;Medan Kota, Indonesia;Official Dinas Komunikasi dan Informatika Provinsi Sumatera Utara 🎥📷📹💻📱 ;;;;;;;;;;;
Akun Informasi Kepada Masyarakat;;;;;;;;;;;;;;;
"#SumutBermartabat #diskominfosumut""";31/10/2017 04:43;1358;57;58;TRUE;Twitter for Android;0;0;FALSE;;;;;;
1,3489E+18;12/01/2021 07:47;#Jokowi;;;;;;;;;;;;;
#Vaksin;;;;;;;;;;;;;;;
#Covid-19;;;;;;;;;;;;;;;
"Besok saat penyuntikan perdana tersebut juga akan disiarkan secara live streaming. Jadi… https://t.co/ewhtJk2Toq""";['Jokowi', 'Vaksin', 'Covid'];Serambi Indonesia;Aceh;Official Twitter Page of Serambi Indonesia, #Aceh Leading NewsPaper | Online | Mobile | Radio @SerambiFM | P +62651635544;11/08/2009 05:27;89340;949;16;TRUE;TweetDeck;0;1;FALSE;;
1,3489E+18;12/01/2021 07:52;Pemeriksaan pap smear bisa deteksi dini kanker serviks?;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
#vaksinasi #vaksin #HPV #kankerserviks;;;;;;;;;;;;;;;
#vaksinasiHPV;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"https://t.co/wSwcpcoiia""";['vaksinasi', 'vaksin', 'HPV', 'kankerserviks', 'vaksinasiHPV'];Tanya Vaksinasi;Indonesia;BSTI In Harmony Clinic - klinik #imunisasi dan #vaksinasi terpercaya.;;;;;;;;;;;
"Telp :  021 2147-5563""";15/07/2012 05:29;3421;2357;273;FALSE;TweetDeck;0;0;FALSE;;;;;;
